plate,drugs,drug_avg,drug_sd,ctrl_count,ctrl_avg,ctrl_sd,ttest_pval,wilcox_pval,ttest_color,wilcox_color,drug_to_ctlr,d_t_c_SD
1,Hydroxyurea,2380,183.09287260841148,4,3343.25,174.57830143902,0.0016150759313878396,0.05714285714285714,orange,gray,0.7118821506019591,0.06618944222135585
1,Tazemetostat,2553,269.13936910084334,2,3512.5,294.8635277547903,0.061640083773269155,0.2,gray,gray,0.7268327402135232,0.0979489967058804
1,Pemetrexed,2679,120.65239326262865,2,3744.5,33.23401871576773,0.0020759873727122396,0.2,orange,gray,0.7154493256776606,0.03284096586865578
1,Raloxifene (hydrochloride),3700.6666666666665,275.66706972965295,2,3877.5,154.8563850798539,0.4275456383412378,0.8,gray,gray,0.954395013969482,0.08066707536923921
1,Mifepristone,2636.6666666666665,213.74361588906774,2,3838.5,210.0107140124046,0.017326552592169135,0.2,orange,gray,0.6869002648604055,0.06717953929380041
1,Fulvestrant,2549,155.71448230656003,2,3674,22.627416997969522,0.005182891462338768,0.2,orange,gray,0.6937942297223735,0.04259766966827023
1,Enzalutamide,3752.6666666666665,348.35374740819617,2,3649.5,12.020815280171307,0.65913194614894,0.8,gray,gray,1.028268712609033,0.09551252894212402
1,Rucaparib,3211.3333333333335,132.719001402713,2,3571,98.99494936611666,0.044710104649976296,0.2,orange,gray,0.8992812470829833,0.04475254130176565
1,5-Fluorouracil,2441,148.09118812407442,2,3744,343.6538956566621,0.08759211937611915,0.2,gray,gray,0.6519764957264957,0.07173416998619589
1,Gemcitabine,2177.6666666666665,164.38471137345266,6,3333.8333333333335,537.871515016985,0.0023491302702109964,0.047619047619047616,orange,orange,0.6532020196970454,0.1163505549689749
1,Erlotinib,2897.3333333333335,344.5871926426363,4,3747.5,373.61522096045996,0.02898421502071782,0.05714285714285714,orange,gray,0.7731376473204359,0.11998457934200335
1,Saracatinib,3768.3333333333335,43.66157731156002,4,3928.25,229.95126295224676,0.26007324622317063,0.6285714285714286,gray,gray,0.9592906086255543,0.05724420843219557
1,Ipatasertib,4435.333333333333,211.50965305000463,4,4138.75,449.98472196286843,0.3050246633216114,0.4,gray,gray,1.0716601228229135,0.12723079585763333
