plate,drugs,drug_avg,drug_sd,ctrl_count,ctrl_avg,ctrl_sd,ttest_pval,wilcox_pval,ttest_color,wilcox_color,drug_to_ctlr,d_t_c_SD
1,Hydroxyurea,555571.71875,130476.09884027476,4,618542.0703125,150607.37419300803,0.581132118796186,0.4,gray,gray,0.8981955236598763,0.30385151599499155
1,Tazemetostat,465191.7083333333,95746.76130293548,2,565913.390625,61335.569151553645,0.24804880488545825,0.4,gray,gray,0.8220192630882462,0.19121394980000195
1,Pemetrexed,401763.7708333333,119394.47361897159,2,524100.046875,2202.571332135359,0.21788505432859756,0.8,gray,gray,0.7665783913374761,0.22783133198512887
1,Raloxifene (hydrochloride),389258.3958333333,136497.87321205554,2,567913.125,59758.477961551616,0.14457901282797606,0.4,gray,gray,0.6854189112698061,0.2509378578209049
1,Mifepristone,397965.75,107026.57841299957,2,545354.125,91661.72171512626,0.21292398895875997,0.4,gray,gray,0.7297382228474021,0.23142666960666633
1,Fulvestrant,437661.59375,147864.66401496602,2,489933.859375,13285.630437931834,0.6034099753005067,0.8,gray,gray,0.8933075054423003,0.30277595031641524
1,Enzalutamide,455062.6666666667,95853.78374357118,2,506143.359375,9638.06430135485,0.45388814364545155,0.8,gray,gray,0.8990786073506739,0.19015298500627262
1,Rucaparib,445061.09375,71100.40717576497,2,526933.25,19763.28098077341,0.17685249314955043,0.4,gray,gray,0.8446251849736186,0.13860127408167394
1,5-Fluorouracil,459232.4166666667,37792.45662094008,2,563831.90625,32419.29912131936,0.05675296722321846,0.2,gray,gray,0.814484621349267,0.08176743686304662
1,Gemcitabine,328314.8125,30474.358777333582,6,667599.90625,111833.07877622059,3.7271808225694997e-4,0.023809523809523808,orange,orange,0.4917837906002552,0.0941826545247502
1,Erlotinib,415006.75,70224.06122053655,4,635523.6953125,87846.94998290905,0.014540923858745862,0.05714285714285714,orange,gray,0.6530153841013476,0.14267980548351034
1,Saracatinib,471167.53125,171629.3616429764,4,597505.4765625,89741.32890661567,0.3341254989803304,0.4,gray,gray,0.788557678099734,0.3107020138630193
1,Ipatasertib,406032.78125,192333.63072449653,4,614922.109375,68015.49432023542,0.19337121766206264,0.22857142857142856,gray,gray,0.660299532346767,0.3211909823232676
1,Vorinostat,430415.8645833333,180947.16487908195,4,609996.484375,92249.98297490775,0.22073443173703722,0.22857142857142856,gray,gray,0.7056038446259829,0.3152457896286683
1,Buparlisib,435903.2083333333,208347.37409442276,4,578410.9609375,102595.13157176347,0.3624707934396961,0.6285714285714286,gray,gray,0.7536219708333547,0.38420981806551285
1,Everolimus,454673.4166666667,153300.04272405026,4,547814.375,83989.42335580877,0.4139703525776068,0.4,gray,gray,0.8299771554309189,0.30741277360813607
1,Topotecan (Hydrochloride),286281.5520833333,43536.23308431955,4,541309.4140625,45696.47684228807,9.635862894867652e-4,0.05714285714285714,orange,gray,0.5288686001870994,0.09198853539036879
1,Bortezomib,256847.078125,56837.94693449755,4,584008.015625,29918.482869097432,0.0035270180138723926,0.05714285714285714,orange,gray,0.43980060419226374,0.09989785513184032
1,FRAX597,602450.0625,166517.37443773463,6,661519.453125,100150.86415953806,0.6145694481349473,0.7142857142857142,gray,gray,0.910706494954974,0.28700641240278707
1,Ganetespib,295028.7916666667,55249.099238630246,4,704393.234375,26311.496823779285,0.0021364054855275713,0.05714285714285714,orange,gray,0.4188410354742296,0.07998014341588848
1,Afatinib,420599.1875,74979.57101898761,4,666642.140625,66983.07255258085,0.01011487471305553,0.05714285714285714,orange,gray,0.6309219922786066,0.1291088017322786
1,Volasertib,482993.6770833333,100286.89051375705,4,683245.734375,100035.82251397672,0.05302200265598224,0.11428571428571428,gray,gray,0.7069106366615702,0.17960175627496477
1,PF-573228,549127.8229166666,148205.47482261513,4,735951.015625,74164.17195247857,0.14689844066581184,0.22857142857142856,gray,gray,0.7461472452080585,0.21495931370817606
1,ART558,571398.3020833334,121685.54968263397,4,677977.8125,71003.381701339,0.2681394842809984,0.4,gray,gray,0.8427979375554172,0.20001208476991256
1,Mirin,547011.3229166666,114561.56417714109,4,607542.8046875,73890.76474750819,0.47884090436242033,0.6285714285714286,gray,gray,0.9003667209885421,0.21805548478831724
1,Ferrostatin-1,314083.15625,13703.642941644033,4,542472.765625,105931.75147612023,0.021670516399966734,0.05714285714285714,orange,gray,0.578984192668428,0.11584927075565024
1,Barasertib,541419.8541666666,7313.493550647638,4,565686.4140625,104694.9642753996,0.6751078142637414,0.4,gray,gray,0.9571024523612612,0.177607844322165
1,Infigratinib,625012.4791666666,96996.85094083623,6,663006.3697916666,123775.18568030473,0.6350694626562405,0.7142857142857142,gray,gray,0.9426945315217128,0.22885711205015938
1,Prexasertib,437197.4270833333,82947.94448997307,4,679025.859375,78989.22166185567,0.01523313268936001,0.05714285714285714,orange,gray,0.6438597603421844,0.1432905282413673
1,Silmitasertib,578764.6979166666,184052.34741887104,4,662879.875,96959.49718680863,0.5261813659104708,0.6285714285714286,gray,gray,0.8731064552482705,0.3056179707069149
1,Olaparib,607568.59375,220000.797251585,4,706722.859375,102190.7182787865,0.5274865042864174,0.6285714285714286,gray,gray,0.8596985164556749,0.3352000167137784
1,T0070907,557603.5625,126297.94448642501,4,747934.078125,67336.36607503468,0.10286112169017296,0.11428571428571428,gray,gray,0.7455250119072785,0.18171278149044548
1,Dabrafenib,530441.2916666666,133795.4326847853,4,669678.9375,101309.02505671796,0.21301830782138342,0.22857142857142856,gray,gray,0.7920829847910016,0.23296899802191126
1,Selumetinib,425082.2708333333,64465.10850384443,4,598727.9375,36285.85115121635,0.025519628460432167,0.05714285714285714,orange,gray,0.7099756737730871,0.11594940380108641
1,Y-27632,621573.5104166666,98056.22373711094,4,579135.6953125,119466.24088508764,0.6285469222562698,0.6285714285714286,gray,gray,1.073277843945135,0.2787208581111263
1,IWR-1,636808.4375,36431.59479008871,4,580796.0546875,118850.54556282976,0.428074077167473,0.8571428571428572,gray,gray,1.0964407081632772,0.2329722802858006
1,Apoptozole,620429.1458333334,156463.26159707605,5,693715.9875,114666.91459852621,0.5267404261007719,0.5714285714285714,gray,gray,0.8943561299044349,0.2696740623528439
1,Gefitinib,515617,93100.24180626891,4,700373.328125,96324.52419070691,0.05538552972285342,0.11428571428571428,gray,gray,0.7362030781217508,0.167099573240978
1,Paclitaxel,397539.53125,49032.56544412322,4,703694.0625,97651.39542124396,0.0037648480937464202,0.05714285714285714,orange,gray,0.5649323369841563,0.10488559167223557
1,SGI-1027,554085.7916666666,174119.1178613839,4,742172.8125,56515.871744300544,0.1958015424488136,0.11428571428571428,gray,gray,0.7465724725219123,0.24139714969082746
1,PFK-015,514287.7604166667,136956.85515595527,4,738611.234375,57824.70148706939,0.09075998772093681,0.05714285714285714,gray,gray,0.6962901950061023,0.19327147364922667
1,Nedisertib,567155.5520833334,216847.5090504322,4,712133.78125,102091.3915531781,0.37079631134862195,0.6285714285714286,gray,gray,0.7964171438234708,0.32520513310563837
1,Lapatinib,456859.0104166667,94868.54195008322,4,659076,100923.46198799973,0.04566943451582699,0.05714285714285714,orange,gray,0.6931810753489228,0.17884680808034892
1,Dinaciclib,315091.2916666667,26905.312916542047,4,680007.484375,72240.6730956743,7.437677967330205e-4,0.05714285714285714,orange,gray,0.46336444657851006,0.06315569270314286
1,TAK-580,589081.5416666666,64639.259319218996,4,663344.03125,53758.90038452596,0.18328175799463545,0.11428571428571428,gray,gray,0.8880483036179677,0.12114058211187399
1,KU-55933,574007.1979166666,77374.44715468094,3,664075.7916666666,33423.95447693618,0.17062591679513792,0.2,gray,gray,0.8643700088449994,0.12437168380680823
1,GSK2606414,611250.8125,137645.73887271777,4,723970.875,84095.95318362222,0.2958133706147166,0.22857142857142856,gray,gray,0.844303042577507,0.21393074805070708
